productAsin,date,isVerified,ratingScore,reviewTitle,reviewDescription,model,Color,Storage
B0D3F7RVMM,10/8/2024,TRUE,5,13 pro 256GB “Acceptable” Condition,"Very nice phone with like 3 very very minor scratches that you can only see if you look really close up. No dents at all. That’s fine tho since it was acceptable condition. Every works well.The battery life was 86% but that’s fine seeing that the price was $200 less than others. Face ID, camera speakers and microphone works. Phone came clean and with type c lighting charger but no charging block. MCE SALES was the seller I highly recommend!!",Apple iPhone 13 Pro,White Titanium,1TB
B0D3F7RVMM,11/6/2024,TRUE,4,Very nice condition,Pleased that this phone looks new. Functions as it should. Only reason I didn’t give it 5 stars is it has a lower battery max capacity (84%) than I expected under an excellent rating. Otherwise I’m very pleased with it.,Apple iPhone 13 Pro,Blue Titanium,1TB
B0D3F7RVMM,8/28/2024,TRUE,5,Brand new IPhone 13 Pro,"I purchased this phone as an upgrade for myself as I desperately needed it, I saw mixed reviews on battery life but overall the conditions of the phones seemed to be good. When mine arrived I was very pleasantly surprised when it looked like it was in perfect condition, there wasn’t a single scratch dent scuff or anything of the like on this phone (Trust me I looked everywhere) the phone was clean with no fingerprints and not even dust in the speakers. I later checked the battery condition and saw that it was at a perfect 100%. The phone I got must have been leftover stock never sold from apple, and at the price point of nearly half of the MSRP of this phone when it originally released, I was extremely happy. There were 2 things that decreased my experience ever so slightly. 1: The packaging, it was pretty cheap and poor packaging and didn’t look appealing but it protected the phone and that’s what’s important ( it also came with sim ejector tool) 2: The setup process for the phone, I struggled for 3 hours to get the phone to set up properly, for some reason it would keep getting stuck and I would have to restart and reinstall all updates for the phone, it wouldn’t download my Apple ID or sync my stuff from my old phone, but eventually I came back the next day to try again and it ended up working, not sure what I did differently to fix this issue but none the less the phone ended up working perfectly in the end. One side note: I don’t believe this was a fault of the seller I think this was an Apple issue! After all, I got a brand new iPhone 13 Pro and I am extremely happy and satisfied with this purchase",Apple iPhone 13 Pro,Natural Titanium,256GB
B0D3F7RVMM,11/15/2024,TRUE,5,Perfect!,"I got my phone yesterday, and I love it. It's very clean and has no scratches. So far, the batteries are holding fine. I will update you in a month!",Apple iPhone 13 Pro,Black Titanium,256GB
B0D3F7RVMM,9/25/2024,TRUE,5,Good quality,Love my new phone. Takes great pictures. Not too big or too small. Seller shipped quickly. Would recommend purchasing from this seller. True to description. Very nice condition. Just had some scratches around the edges. You don’t see the small scratches around the edges once the protective case is on. Charges quickly and holds the charge pretty well. Very nice looking phone. Very easy to set up.,Apple iPhone 13 Pro,Black Titanium,512GB
B0D3F7RVMM,11/1/2024,TRUE,3,Good phone,I had the phone for about 2 months now. It originally came with 85% battery health and it is currently at 80%. The phone has some lag issues here and there. The battery life is also not so great as I’m finding myself having to charge multiple times a day. The phone also gets hot while charging sometimes. Overall a decent purchase for now.,Apple iPhone 13 Pro,Pink,128GB
B0D3F7RVMM,9/1/2024,TRUE,4,Excellent product,"As soon as I took the phone out of the box, it looked brand new, which was impressive right away. The exterior was clean, and the sides were spotless, except for a bit of dirt on the silencer and in the speakers, but nothing too concerning. The screen did have some minor scratches that were noticeable without a screen protector, but once the protector was on, they were hardly visible. The phone has the right amount of storage, exactly what I needed. The battery health is at 83%, which isn’t perfect but still acceptable for my usage. I was a bit disappointed when I realized my box didn’t come with a SIM card pin, especially after seeing other reviews mention it. All I received was the phone and a charger. Unfortunately, the charger was subpar, it has a shortage and is not a lightning charger. Thankfully, I had an extra charger on hand, so this issue wasn’t a dealbreaker for me. One small issue I’ve noticed is that the microphone seems to be a bit low when recording voice messages, so I find myself needing to speak louder than usual. However, the overall quality of the phone is good, and I haven’t encounte Red any major problems yet. I feel like this phone was a good value for the money. Despite the minor dirt and the low microphone volume, it came in excellent condition. Setting up the phone was easy, especially since I was moving from Android to iPhone. The Face ID works perfectly, and the regular passcode option adds extra security. I was initially worried about the camera quality since the phone is renewed, but I was pleasantly surprised, the camera quality is amazing. So far, so good!",Apple iPhone 13 Pro,Green,128GB
B0D3F7RVMM,11/4/2024,TRUE,5,Working very well I am totally satisfied with the order,I’m happy with the order there was no damageP working just fine and perfect,Apple iPhone 13 Pro,Black,256GB
B0D3F7RVMM,10/7/2024,TRUE,5,Okay,"Battery was at 79%, provided charger is a slow charger but new apple devices don’t even have that so no complaints. The phone itself was in mint condition, looked new to me in a non Apple package.",Apple iPhone 13 Pro,Black,128GB
B0D3F7RVMM,9/24/2024,TRUE,5,Excelente opción,"Tenía mucha duda si comprar un equipo reacondicionado y que grata sorpresa al adquirirlo, llegó el mismo día que lo compré en excelentes condiciones, por más que busqué no pude encontrar ningún rayón o golpe, parece nuevo por donde lo vea, batería al 85% pero me ha durado bastante bien, volvería a comprarlo mil veces!",Apple iPhone 13 Pro,Green,128GB
B0D3F7RVMM,9/19/2024,TRUE,5,Iphone pro 13,Jadore la couleur il es en tres bon état. Le shipping etait tres rapide,Apple iPhone 13 Pro,Green,256GB
B0D3F7RVMM,9/9/2024,TRUE,5,Happy with the product,"Arrived yesterday, phone’s body is in nearly perfect condition. Battery is at 87%, and everything seems to be original. Hope this help you make a decision 😁",Apple iPhone 13 Pro,Pink,128GB
B09LNSD4D9,11/8/2024,TRUE,2,not here,i haven’t even got it yet.. i’m sure it’s fine but it was supposed to get here on the 9th and now it’s saying not till the 20th because it won’t ship.,Apple iPhone 13,Green,512GB
B09LNSD4D9,10/30/2024,TRUE,5,Nice phone!,This was a nice gift for one of our kids. He really enjoys his new phone. It’s fast has great cameras in an 80% battery life still on it. This was a very reasonable price compa Red to buying a new one. The phone came in very nice shape as well. It should last us a long time!,Apple iPhone 13,Space Gray,512GB
B09LNSD4D9,11/8/2024,TRUE,5,Stop comparing and searching.,It doesn't get any better than this. It look new.,Apple iPhone 13,Midnight Green,256GB
B09LNSD4D9,10/28/2024,TRUE,5,very cute,Very cute and it said fair but nothing was wrong with the phone at all!!!! it works really well,Apple iPhone 13,Space Gray,256GB
B09LNSD4D9,11/4/2024,TRUE,5,Love love love,Love my pink iPhone 13,Apple iPhone 13,Gold,64GB
B09LNSD4D9,11/1/2024,TRUE,5,Excellent quality!,"This is honestly an amazing buy it’s excellent quality and exactly how you would imagine it to be ,it looks so pretty and has a full batter life/charges as it should,no issues here just a very satisfied customer!!:)",Apple iPhone 13,Silver,64GB
B09LNSD4D9,11/9/2024,TRUE,4,Lindo.,Me llegó con un 86 de capacidad de batería y veo que a otros le llegó más alta. 🥲está bello. Como nuevo estéticamente,Apple iPhone 13,Midnight Green,64GB
B09LNSD4D9,11/7/2024,TRUE,5,I found it easy without any problems,"It’s a good phone, it hasn’t given me any problems even though I’m still following it, and I haven’t regretted it yet",Apple iPhone 13,Space Gray,64GB
B09LNSD4D9,10/31/2024,TRUE,5,The Camera Quality is great,"I love the phone Quality and the phone overall! It’s small and pocketable. I would recommend anyone to get one of these phone. I love the look, with great battery health.",Apple iPhone 13,Midnight Green,64GB
B09LNSD4D9,10/28/2024,TRUE,1,Sent me a locked phone.,"This wasn’t unlocked. I transfer Red everything just for it to not allow me to connect to my service. Keeps telling me to contact my “previous provider,” when I obviously can’t. Will likely have to return.",Apple iPhone 13,Midnight,128GB
B09LNSD4D9,11/1/2024,TRUE,1,Came with sensor and screen issues rigjt off the bat.,"The phone came bot really responsive snd i took it to apple to be serviced. It was unable to use apple pay. Suddenly the phone lcd is damaged. Was watching youtube snd the screen turned off twice and then, white and green lines. Terrible.",Apple iPhone 13,Midnight,128GB
B09LNSD4D9,11/13/2024,TRUE,1,Phone not unlocked,The worst Amazon experience ever! It took 3 weeks to get the phone only to get a dud. I bought an unlocked phone and got a locked phone I couldn't do anything with. BEWARE!,Apple iPhone 13, Red,128GB
B09LNSD4D9,11/15/2024,TRUE,4,works great!,"i bought this phone yesterday and it came today which was surprising cause i didn’t have prime. at first, i was struggling to set it up for a few hours but i got it to work! there’s a few scratches on it and the battery health is 88% which is good. this is a great phone so far!",Apple iPhone 13,Blue,128GB
B09LNSD4D9,10/25/2024,TRUE,5,Top notch,Works really well like a brand new phone only just a few lil scratches on the edges but otherwise I love it Great packaging also,Apple iPhone 13,Blue,128GB
B09LNSD4D9,11/1/2024,TRUE,5,Attractive,I like how it’s clear design reveals the nice color of my iPhone 14.,Apple iPhone 13,Midnight,128GB
B09LNSD4D9,11/2/2024,TRUE,5,Excellent item,I purchased this for my son’s girlfriend. She was more than thrilled. It has been working great and she really loves it. Thank you! Highly recommended this seller.,Apple iPhone 13, Red,256GB
