productAsin,date,isVerified,ratingScore,reviewTitle,reviewDescription,model,Color,Storage,Sentiment,cleaned_reviews
B0BDK8LKPJ,19/07/2023,True,5,Good deal,I got this phone for around 65000 rupees on the prime days sale on amazon. I am extremely impressed and satisfied. The phone is very sleek and fast. I previously had an iphone SE (2020) and am very satisfied with the upgrade. I also traded in the iphone SE and got a very good rate. I would highly recommend,Apple iPhone 14,Midnight,128GB,Positive,got phone around rupee prime day sale amazon extremely impressed satisfied phone sleek fast previously iphone se satisfied upgrade also traded iphone se got good rate would highly recommend
B0BDK8LKPJ,29/11/2023,True,5,Wonderful phone,"This phone is a gem. Photo clarity is awesome. This is the phone to use for ages given now iPhone has moved to type c port, this is the last generation of lightning charger.",Apple iPhone 14,Midnight,128GB,Positive,phone gem photo clarity awesome phone use age given iphone moved type c port last generation lightning charger
B0BDK8LKPJ,26/05/2023,True,5,Flagship- Cheapest in India,"Migrating to iPhone for the first time, found out that Amazon offers it the cheapest with all its card offers. The base model is actually cheaper than the US. Delivery and packaging was very good.Phone performance- On an average getting 1.5 days of battery with moderate usage. Still getting used to the environment change, but its going well so far.",Apple iPhone 14,Midnight,128GB,Negative,migrating iphone first time found amazon offer cheapest card offer base model actually cheaper u delivery packaging goodphone performance average getting day battery moderate usage still getting used environment change going well far
B0BDK8LKPJ,17/12/2023,True,5,Fantastic!.,The best thing about this phone is its long battery. With normal use it can go beyond 48 hrs.,Apple iPhone 14,Midnight,128GB,Positive,best thing phone long battery normal use go beyond hr
B0BDK8LKPJ,25/01/2024,True,5,Excellent phone,Better than One Plus,Apple iPhone 14,Midnight,128GB,Positive,better one plus
B0BDK8LKPJ,12/8/2023,True,4,Good as of now but having few bugs maybe given defective piece,Few bugs like Siri not working sometimes.Getting hanged sometimes,Apple iPhone 14,Midnight,128GB,Negative,bug like siri working sometimesgetting hanged sometimes
B0BDK8LKPJ,5/1/2024,True,5,ðŸ‘,ðŸ‘,Apple iPhone 14,Midnight,128GB,Neutral,
B0BDK8LKPJ,16/07/2023,True,4,And delivery bg seller and Amazon is fantastic,Amazing phone with amazing featuresAnd rest is you know this is an iPhone,Apple iPhone 14,Midnight,128GB,Positive,amazing phone amazing featuresand rest know iphone
B0BDK8LKPJ,31/08/2023,True,4,Camera,I like this phone because iska camera ek no video suting ek no,Apple iPhone 14,Blue,128GB,Neutral,like phone iska camera ek video suting ek
B0BDK8LKPJ,12/5/2023,True,4,Audio and internet browsing,Audio and browsing so fadu i mean a1 quality my first phone for apple brandBut phone is small size ðŸ˜¢,Apple iPhone 14,Blue,128GB,Negative,audio browsing fadu mean quality first phone apple brandbut phone small size
B0BDK8LKPJ,11/1/2024,True,5,Great product,Great product,Apple iPhone 14,Blue,128GB,Positive,great product
B0BDK8LKPJ,16/10/2023,True,5,You can only admire and ðŸ’•,Battery life SUPERBSound quality CLEARHeating NO ISSUESValue for money YES ðŸ˜‰ a lot of moneySpeed MAKHKHANAppearance YOU WILL LOVE,Apple iPhone 14,Blue,128GB,Positive,battery life superbsound quality clearheating issuesvalue money yes lot moneyspeed makhkhanappearance love
B0BDK8LKPJ,21/09/2023,True,5,Good one,iPhone 14 and iPhone 13 is a both are same. If you want to go for iPhone 13 you can go iPhone 14 and iPhone 13. There is not too much difference between them but okay,Apple iPhone 14,Blue,128GB,Positive,iphone iphone want go iphone go iphone iphone much difference okay
B0BDK8LKPJ,29/09/2023,True,5,Excellent phone but heats a little,The product received was good with scratches or damages. The delivery boy was very kind and good person. It was his new job and only one week since he joined. I also congratulated him. ðŸ˜ŠðŸ˜Š,Apple iPhone 14,Blue,128GB,Positive,product received good scratch damage delivery boy kind good person new job one week since joined also congratulated
B0BDK8LKPJ,20/05/2023,True,5,Camera,"Everything is superb but , no one has Tell about the lens flair , only that is the Cone of all the iPhones , not only in this , this is the main issue in all .But the camera quality is superb you will not be disappointed .",Apple iPhone 14,Blue,128GB,Positive,everything superb one tell lens flair cone iphones main issue camera quality superb disappointed
B0BDK8LKPJ,5/1/2024,True,4,Good,Packing was good . Itâ€™s an iPhone so works well .,Apple iPhone 14,Purple,128GB,Positive,packing good iphone work well
B0BDK8LKPJ,16/09/2023,True,4,Average phone,Delivery experience was very good and i received genuine product.Phone review:The phone is nothing extra ordinary. The features of the phone are as par compa Red to basic mid-range budget phones from andriod.As far as camera goes the dynamic range of is it very good without any much color correction.Rest every thing is just average.You should go for this only if your an apple user fan or you always wanted an iphone.,Apple iPhone 14,Purple,128GB,Positive,delivery experience good received genuine productphone reviewthe phone nothing extra ordinary feature phone par compa red basic midrange budget phone andriodas far camera go dynamic range good without much color correctionrest every thing averageyou go apple user fan always wanted iphone
B0BDK8LKPJ,14/01/2024,True,4,Good,Good,Apple iPhone 14,Purple,128GB,Positive,good
B0BDK8LKPJ,17/01/2024,True,4,Good camera,,Apple iPhone 14,Purple,128GB,Unknown,
B0BDK8LKPJ,19/03/2024,True,5,Good,Very good product,Apple iPhone 14,Purple,128GB,Positive,good product
B0BDK8LKPJ,5/6/2023,True,5,A nice purchase,"Using it as a daily driver.Have been an android users for the past 7 yrs, wanted to try something different in terms of OS. Had used windows also,This thing has grown upon me. Itâ€™s been just 20 days of the purchase and now I donâ€™t feel switching back to android.The best part is the battery life. I can see a noticeable difference between Android and iPhone . Also daily app usage experience is great as of now.Not a fan of any particular product. I you love android , then go for android or if you like iOS go for iPhone",Apple iPhone 14,Purple,128GB,Positive,using daily driverhave android user past yr wanted try something different term o used window alsothis thing grown upon day purchase dont feel switching back androidthe best part battery life see noticeable difference android iphone also daily app usage experience great nownot fan particular product love android go android like io go iphone
B0BDK8LKPJ,21/03/2024,True,5,Superb,Superb phone,Apple iPhone 14,Purple,128GB,Positive,superb phone
B0BDK8LKPJ,29/09/2023,True,5,Powerful PhoneðŸ’«,"I am writing my review after 2 months of usage. It's a great phone and works best in apple environment.There is only one drawback is battery, it's not that bad i almost charge my phone after 48 hours but when it is used for heavy purpose, battery drains quickly. Everything else is great. ðŸ‘",Apple iPhone 14,Purple,128GB,Positive,writing review month usage great phone work best apple environmentthere one drawback battery bad almost charge phone hour used heavy purpose battery drain quickly everything else great
B0BDK8LKPJ,28/07/2023,True,4,Battery issue,Phone looks good have a battery issue consuming a lot,Apple iPhone 14,Blue,128GB,Positive,phone look good battery issue consuming lot
B0BDK8LKPJ,11/8/2023,True,5,Best ever in iPhone,Itâ€™s my 4th iPhone and proudly speaking that all of those are taken from only Amazon. Always got good deals from Amazon with 100% genuine apple products and iPhone is always a iPhone.,Apple iPhone 14,Blue,128GB,Positive,th iphone proudly speaking taken amazon always got good deal amazon genuine apple product iphone always iphone
B0BDK8LKPJ,28/12/2023,True,5,Nice,Nice,Apple iPhone 14,Blue,128GB,Positive,nice
B0BDK8LKPJ,17/06/2023,False,1,Performance and battery,As always the features are great but not for this price range.A lot of other great phones with these similar features within 30k price range.,Apple iPhone 14,Purple,128GB,Positive,always feature great price rangea lot great phone similar feature within k price range
